Time,Postmile (Abs),Postmile (CA),VDS,Flow,# Lane Points,% Observed
1:00,118.66,2.03,762353,790,336,0.00
1:00,119.43,2.8,718358,789,252,0.00
1:00,119.91,3.28,769625,950,252,0.00
1:00,120.35,3.72,718081,887,252,0.00
1:00,121.21,4.58,759518,887,252,0.00
1:00,122.83,6.2,715918,887,252,0.00
1:00,123.36,6.73,764232,475,252,0.00
1:00,124.43,7.8,763985,1517,336,0.00
1:00,124.90,8.27,759531,1053,336,0.00
1:00,125.04,8.41,759542,1409,336,0.00
1:00,125.49,8.86,759552,1366,336,96.43
1:00,126.13,9.5,715930,1501,336,92.86
1:00,126.50,9.87,716921,1298,336,100.00
1:00,126.96,10.33,715933,1302,336,100.00
1:00,127.35,10.72,716923,1102,336,0.00
1:00,127.93,11.3,763975,911,336,50.00
1:00,128.17,11.54,716925,1666,336,0.00
1:00,128.81,12.18,715938,1522,336,100.00
1:00,129.26,12.63,716929,1404,336,100.00
1:00,129.66,13.023,764435,1530,336,100.00
1:00,129.98,13.35,715944,1395,336,100.00
1:00,130.30,13.67,718086,1294,336,92.86
1:00,130.98,14.35,716933,2074,420,0.00
1:00,131.43,14.8,759566,788,420,0.00
1:00,131.77,15.14,759576,788,420,0.00
1:00,132.40,15.77,716937,475,420,0.00
1:00,132.76,16.13,763700,855,168,0.00
1:00,135.34,18.71,716942,1263,420,80.00
1:00,136.63,20,763237,839,336,82.14
1:00,137.73,21.1,716951,1173,336,0.00
1:00,138.10,21.47,718371,1520,420,100.00
1:00,138.43,21.8,716953,1482,420,100.00
1:00,139.03,22.4,763674,1606,336,0.00
1:00,139.39,22.76,763669,1063,336,96.43
1:00,139.83,23.2,716956,1206,420,97.14
1:00,140.49,23.86,759591,1126,336,78.57
1:00,140.99,24.36,775734,997,336,81.85
1:00,141.17,24.54,759602,1006,336,100.00
1:00,142.53,25.9,761599,1208,420,57.14
1:00,143.51,26.88,761604,1068,336,0.00
1:00,143.83,27.2,718384,1053,420,0.00
1:00,144.40,27.77,716963,476,336,0.00
1:00,144.55,27.92,716968,790,336,0.00
1:00,145.03,28.4,716971,1053,336,0.00
1:00,145.08,28.45,716973,1053,336,0.00
1:00,145.90,29.27,716974,476,336,0.00
1:00,146.60,29.97,716978,476,336,0.00
1:00,147.32,30.69,716981,476,336,0.00
1:00,148.04,31.41,716985,1014,336,0.00
1:00,149.04,32.41,716988,1014,336,100.00
1:00,150.35,33.72,716990,928,336,100.00
1:00,150.87,34.24,716994,1329,336,50.00
1:00,151.37,34.74,761644,1082,336,0.00
1:00,151.70,35.07,716997,954,336,100.00
1:00,152.47,35.84,717000,1012,336,100.00
1:00,153.38,36.75,775462,1451,336,0.00
1:00,153.55,36.92,764156,1880,336,0.00
1:00,154.00,37.37,718389,1601,504,100.00
1:00,154.18,37.55,718092,2243,504,42.86
1:00,154.47,37.84,768682,1976,504,39.48
1:00,154.97,38.34,768664,1407,336,31.85
1:00,155.18,38.55,768655,1305,336,96.43
1:00,155.94,39.31,759617,846,336,100.00
1:00,156.14,39.51,718394,920,336,71.43
1:00,156.80,40.17,759834,772,252,100.00
1:00,157.07,40.44,759626,686,252,66.67
1:00,159.38,42.75,759636,1307,420,100.00
1:00,160.02,R43.61,774092,1934,420,0.00
1:00,160.73,R44.32,718404,937,336,100.00
1:00,161.41,R45,775535,1524,420,68.33
1:00,162.01,R45.6,763641,646,168,0.00
1:00,162.11,R45.7,775520,872,336,50.00
1:00,163.18,R46.77,716007,1595,420,0.00
1:00,165.61,R49.2,759648,790,336,0.00
1:00,165.91,R49.5,768138,1271,336,0.00
1:00,167.81,R51.4,769091,1271,336,0.00
1:00,168.87,R52.46,759654,476,336,0.00
1:00,170.05,R53.64,759666,476,336,0.00
1:00,170.61,R54.2,716017,476,336,0.00
1:00,171.11,R54.7,769029,1586,420,0.00
1:00,171.41,R55,769042,1271,336,0.00
1:00,171.71,R55.3,769054,1271,336,0.00
1:00,173.17,R56.76,759672,476,336,0.00
1:00,176.01,R59.6,759677,810,336,0.00
1:00,182.44,R66.1,716023,748,336,72.62
1:00,194.62,R78.1,759685,616,336,100.00
2:00,116.83,.2,762347,398,336,0.00
2:00,117.34,.71,716896,660,336,0.00
2:00,117.74,1.11,716899,661,252,0.00
2:00,118.19,1.56,716900,661,252,0.00
2:00,118.66,2.03,762353,660,336,0.00
2:00,119.43,2.8,718358,661,252,0.00
2:00,119.91,3.28,769625,779,252,0.00
2:00,120.35,3.72,718081,721,252,0.00
2:00,121.21,4.58,759518,721,252,0.00
2:00,122.83,6.2,715918,721,252,0.00
2:00,123.36,6.73,764232,399,252,0.00
2:00,124.43,7.8,763985,1219,336,0.00
2:00,124.90,8.27,759531,901,336,0.00
2:00,125.04,8.41,759542,1271,336,0.00
2:00,125.49,8.86,759552,1138,336,96.43
2:00,126.13,9.5,715930,1272,336,92.86
2:00,126.50,9.87,716921,1071,336,100.00
2:00,126.96,10.33,715933,1083,336,100.00
2:00,127.35,10.72,716923,1019,336,0.00
2:00,127.93,11.3,763975,752,336,50.00
2:00,128.17,11.54,716925,1504,336,0.00
2:00,128.81,12.18,715938,1301,336,100.00
2:00,129.26,12.63,716929,1211,336,100.00
2:00,129.66,13.023,764435,1326,336,100.00
2:00,129.98,13.35,715944,1181,336,100.00
2:00,130.30,13.67,718086,1050,336,92.86
2:00,130.98,14.35,716933,1791,420,0.00
2:00,131.43,14.8,759566,662,420,0.00
2:00,131.77,15.14,759576,662,420,0.00
2:00,132.40,15.77,716937,400,420,0.00
2:00,132.76,16.13,763700,781,168,0.00
2:00,135.34,18.71,716942,1104,420,80.00
2:00,136.63,20,763237,721,336,82.14
2:00,137.73,21.1,716951,954,336,0.00
2:00,138.10,21.47,718371,1245,420,100.00
2:00,138.43,21.8,716953,1217,420,100.00
2:00,139.03,22.4,763674,1406,336,0.00
2:00,139.39,22.76,763669,895,336,96.43
2:00,139.83,23.2,716956,1026,420,97.14
2:00,140.49,23.86,759591,971,336,76.79
2:00,140.99,24.36,775734,859,336,81.55
2:00,141.17,24.54,759602,866,336,100.00
2:00,142.53,25.9,761599,1032,420,57.14
2:00,143.51,26.88,761604,911,336,0.00
2:00,143.83,27.2,718384,900,420,0.00
2:00,144.40,27.77,716963,398,336,0.00
2:00,144.55,27.92,716968,660,336,0.00
2:00,145.03,28.4,716971,901,336,0.00
2:00,145.08,28.45,716973,901,336,0.00
2:00,145.90,29.27,716974,398,336,0.00
2:00,146.60,29.97,716978,398,336,0.00
2:00,147.32,30.69,716981,398,336,0.00
2:00,148.04,31.41,716985,817,336,0.00
2:00,149.04,32.41,716988,804,336,100.00
2:00,150.35,33.72,716990,745,336,100.00
2:00,150.87,34.24,716994,1137,336,50.00
2:00,151.37,34.74,761644,929,336,0.00
2:00,151.70,35.07,716997,770,336,100.00
2:00,152.47,35.84,717000,839,336,100.00
2:00,153.38,36.75,775462,1316,336,0.00
2:00,153.55,36.92,764156,1717,336,0.00
2:00,154.00,37.37,718389,1315,504,100.00
2:00,154.18,37.55,718092,2050,504,42.86
2:00,154.47,37.84,768682,1804,504,40.48
2:00,154.97,38.34,768664,1231,336,32.14
2:00,155.18,38.55,768655,1365,336,96.43
2:00,155.94,39.31,759617,700,336,100.00
2:00,156.14,39.51,718394,792,336,71.43
2:00,156.80,40.17,759834,669,252,100.00
2:00,157.07,40.44,759626,596,252,66.67
2:00,159.38,42.75,759636,1084,420,100.00
2:00,160.02,R43.61,774092,1776,420,0.00
2:00,160.73,R44.32,718404,799,336,100.00
2:00,161.41,R45,775535,1163,420,68.57
2:00,162.01,R45.6,763641,602,168,0.00
2:00,162.11,R45.7,775520,780,336,50.00
2:00,163.18,R46.77,716007,1518,420,0.00
2:00,165.61,R49.2,759648,660,336,0.00
2:00,165.91,R49.5,768138,1037,336,0.00
2:00,167.81,R51.4,769091,1037,336,0.00
2:00,168.87,R52.46,759654,398,336,0.00
2:00,170.05,R53.64,759666,398,336,0.00
2:00,170.61,R54.2,716017,398,336,0.00
2:00,171.11,R54.7,769029,1296,420,0.00
2:00,171.41,R55,769042,1037,336,0.00
2:00,171.71,R55.3,769054,1037,336,0.00
2:00,173.17,R56.76,759672,398,336,0.00
2:00,176.01,R59.6,759677,802,336,0.00
2:00,182.44,R66.1,716023,696,336,71.43
2:00,194.62,R78.1,759685,527,336,100.00
3:00,116.83,.2,762347,366,336,0.00
3:00,117.34,.71,716896,601,336,0.00
3:00,117.74,1.11,716899,601,252,0.00
3:00,118.19,1.56,716900,601,252,0.00
3:00,118.66,2.03,762353,601,336,0.00
3:00,119.43,2.8,718358,601,252,0.00
3:00,119.91,3.28,769625,654,252,0.00
3:00,120.35,3.72,718081,587,252,0.00
3:00,121.21,4.58,759518,587,252,0.00
3:00,122.83,6.2,715918,587,252,0.00
3:00,123.36,6.73,764232,366,252,0.00
3:00,124.43,7.8,763985,1234,336,0.00
3:00,124.90,8.27,759531,819,336,0.00
3:00,125.04,8.41,759542,1495,336,0.00
3:00,125.49,8.86,759552,1480,336,96.43
3:00,126.13,9.5,715930,1584,336,92.86
3:00,126.50,9.87,716921,1351,336,100.00
3:00,126.96,10.33,715933,1365,336,100.00
3:00,127.35,10.72,716923,1147,336,0.00
3:00,127.93,11.3,763975,1002,336,50.00
3:00,128.17,11.54,716925,1728,336,0.00
3:00,128.81,12.18,715938,1564,336,100.00
3:00,129.26,12.63,716929,1388,336,100.00
3:00,129.66,13.023,764435,1511,336,100.00
3:00,129.98,13.35,715944,1480,336,100.00
3:00,130.30,13.67,718086,1299,336,92.86
3:00,130.98,14.35,716933,2026,420,0.00
3:00,131.43,14.8,759566,601,420,0.00
3:00,131.77,15.14,759576,601,420,0.00
3:00,132.40,15.77,716937,368,420,0.00
3:00,132.76,16.13,763700,852,168,0.00
3:00,135.34,18.71,716942,1310,420,80.00
3:00,136.63,20,763237,876,336,81.85
3:00,137.73,21.1,716951,990,336,0.00
3:00,138.10,21.47,718371,1281,420,100.00
3:00,138.43,21.8,716953,1253,420,100.00
3:00,139.03,22.4,763674,1418,336,0.00
3:00,139.39,22.76,763669,977,336,96.43
3:00,139.83,23.2,716956,1130,420,97.14
3:00,140.49,23.86,759591,1076,336,78.57
3:00,140.99,24.36,775734,932,336,81.25
3:00,141.17,24.54,759602,949,336,100.00
3:00,142.53,25.9,761599,1120,420,57.14
3:00,143.51,26.88,761604,979,336,0.00
3:00,143.83,27.2,718384,819,420,0.00
3:00,144.40,27.77,716963,366,336,0.00
3:00,144.55,27.92,716968,601,336,0.00
3:00,145.03,28.4,716971,819,336,0.00
3:00,145.08,28.45,716973,819,336,0.00
3:00,145.90,29.27,716974,366,336,0.00
3:00,146.60,29.97,716978,366,336,0.00
3:00,147.32,30.69,716981,366,336,0.00
3:00,148.04,31.41,716985,858,336,0.00
3:00,149.04,32.41,716988,838,336,100.00
3:00,150.35,33.72,716990,737,336,100.00
3:00,150.87,34.24,716994,1126,336,50.00
3:00,151.37,34.74,761644,930,336,0.00
3:00,151.70,35.07,716997,776,336,100.00
3:00,152.47,35.84,717000,851,336,100.00
3:00,153.38,36.75,775462,1342,336,0.00
3:00,153.55,36.92,764156,1631,336,0.00
3:00,154.00,37.37,718389,1179,504,100.00
3:00,154.18,37.55,718092,1959,504,42.66
3:00,154.47,37.84,768682,1648,504,40.48
3:00,154.97,38.34,768664,1201,336,32.14
3:00,155.18,38.55,768655,1175,336,96.43
3:00,155.94,39.31,759617,720,336,100.00
3:00,156.14,39.51,718394,862,336,67.86
3:00,156.80,40.17,759834,733,252,100.00
3:00,157.07,40.44,759626,644,252,66.67
3:00,159.38,42.75,759636,1105,420,100.00
3:00,160.02,R43.61,774092,1743,420,0.00
3:00,160.73,R44.32,718404,791,336,100.00
3:00,161.41,R45,775535,1242,420,68.57
3:00,162.01,R45.6,763641,655,168,0.00
3:00,162.11,R45.7,775520,927,336,50.00
3:00,163.18,R46.77,716007,1666,420,0.00
3:00,165.61,R49.2,759648,601,336,0.00
3:00,165.91,R49.5,768138,873,336,0.00
3:00,167.81,R51.4,769091,873,336,0.00
3:00,168.87,R52.46,759654,366,336,0.00
3:00,170.05,R53.64,759666,366,336,0.00
3:00,170.61,R54.2,716017,366,336,0.00
3:00,171.11,R54.7,769029,1092,420,0.00
3:00,171.41,R55,769042,873,336,0.00
3:00,171.71,R55.3,769054,873,336,0.00
3:00,173.17,R56.76,759672,366,336,0.00
3:00,176.01,R59.6,759677,797,336,0.00
3:00,182.44,R66.1,716023,717,336,71.43
3:00,194.62,R78.1,759685,522,336,100.00
4:00,116.83,.2,762347,588,332,0.00
4:00,117.34,.71,716896,946,332,0.00
4:00,117.74,1.11,716899,945,249,0.00
4:00,118.19,1.56,716900,945,249,0.00
4:00,118.66,2.03,762353,946,332,0.00
4:00,119.43,2.8,718358,945,249,0.00
4:00,119.91,3.28,769625,996,249,0.00
4:00,120.35,3.72,718081,991,249,0.00
4:00,121.21,4.58,759518,991,249,0.00
4:00,122.83,6.2,715918,991,249,0.00
4:00,123.36,6.73,764232,587,249,0.00
4:00,124.43,7.8,763985,2148,332,0.00
4:00,124.90,8.27,759531,1364,332,0.00
4:00,125.04,8.41,759542,2523,332,0.00
4:00,125.49,8.86,759552,3198,332,96.39
4:00,126.13,9.5,715930,3385,332,92.77
4:00,126.50,9.87,716921,3017,332,100.00
4:00,126.96,10.33,715933,3025,332,100.00
4:00,127.35,10.72,716923,2056,332,0.00
4:00,127.93,11.3,763975,2392,332,50.00
4:00,128.17,11.54,716925,2714,332,0.00
4:00,128.81,12.18,715938,3148,332,100.00
4:00,129.26,12.63,716929,2944,332,100.00
4:00,129.66,13.023,764435,3274,332,100.00
4:00,129.98,13.35,715944,3032,332,100.00
4:00,130.30,13.67,718086,2784,332,92.77
4:00,130.98,14.35,716933,3329,415,0.00
4:00,131.43,14.8,759566,945,415,0.00
4:00,131.77,15.14,759576,945,415,0.00
4:00,132.40,15.77,716937,589,415,0.00
4:00,132.76,16.13,763700,1237,166,0.00
4:00,135.34,18.71,716942,2528,415,80.00
4:00,136.63,20,763237,1898,332,82.53
4:00,137.73,21.1,716951,1769,332,0.00
4:00,138.10,21.47,718371,2474,415,100.00
4:00,138.43,21.8,716953,2419,415,100.00
4:00,139.03,22.4,763674,1969,332,0.00
4:00,139.39,22.76,763669,2004,332,96.69
4:00,139.83,23.2,716956,2316,415,97.11
4:00,140.49,23.86,759591,2123,332,77.71
4:00,140.99,24.36,775734,1891,332,81.93
4:00,141.17,24.54,759602,1971,332,100.00
4:00,142.53,25.9,761599,2154,415,56.87
4:00,143.51,26.88,761604,1464,332,0.00
4:00,143.83,27.2,718384,1364,415,0.00
4:00,144.40,27.77,716963,588,332,0.00
4:00,144.55,27.92,716968,946,332,0.00
4:00,145.03,28.4,716971,1364,332,0.00
4:00,145.08,28.45,716973,1364,332,0.00
4:00,145.90,29.27,716974,588,332,0.00
4:00,146.60,29.97,716978,588,332,0.00
4:00,147.32,30.69,716981,588,332,0.00
4:00,148.04,31.41,716985,1213,332,0.00
4:00,149.04,32.41,716988,1434,332,100.00
4:00,150.35,33.72,716990,1267,332,100.00
4:00,150.87,34.24,716994,1638,332,50.00
4:00,151.37,34.74,761644,1340,332,0.00
4:00,151.70,35.07,716997,1299,332,100.00
4:00,152.47,35.84,717000,1424,332,100.00
4:00,153.38,36.75,775462,1715,332,0.00
4:00,153.55,36.92,764156,1966,332,0.00
4:00,154.00,37.37,718389,1832,498,100.00
4:00,154.18,37.55,718092,2398,498,42.57
4:00,154.47,37.84,768682,2296,498,40.56
4:00,154.97,38.34,768664,1622,332,31.63
4:00,155.18,38.55,768655,1269,332,96.39
4:00,155.94,39.31,759617,1203,332,100.00
4:00,156.14,39.51,718394,1186,332,71.08
4:00,156.80,40.17,759834,1245,249,100.00
4:00,157.07,40.44,759626,1025,249,66.67
4:00,159.38,42.75,759636,1846,415,100.00
4:00,160.02,R43.61,774092,2190,415,0.00
4:00,160.73,R44.32,718404,1419,332,100.00
4:00,161.41,R45,775535,2075,415,68.92
4:00,162.01,R45.6,763641,1045,166,0.00
4:00,162.11,R45.7,775520,1816,332,50.00
4:00,163.18,R46.77,716007,2579,415,0.00
4:00,165.61,R49.2,759648,946,332,0.00
4:00,165.91,R49.5,768138,1330,332,0.00
4:00,167.81,R51.4,769091,1330,332,0.00
4:00,168.87,R52.46,759654,588,332,0.00
4:00,170.05,R53.64,759666,588,332,0.00
4:00,170.61,R54.2,716017,588,332,0.00
4:00,171.11,R54.7,769029,1660,415,0.00
4:00,171.41,R55,769042,1330,332,0.00
4:00,171.71,R55.3,769054,1330,332,0.00
4:00,173.17,R56.76,759672,588,332,0.00
4:00,176.01,R59.6,759677,903,332,0.00
4:00,182.44,R66.1,716023,985,332,71.08
4:00,194.62,R78.1,759685,773,332,100.00
5:00,116.83,.2,762347,1570,336,0.00
5:00,117.34,.71,716896,2457,336,0.00
5:00,117.74,1.11,716899,2458,252,0.00
5:00,118.19,1.56,716900,2458,252,0.00
5:00,118.66,2.03,762353,2457,336,0.00
5:00,119.43,2.8,718358,2458,252,0.00
5:00,119.91,3.28,769625,2468,252,0.00
5:00,120.35,3.72,718081,2737,252,0.00
5:00,121.21,4.58,759518,2737,252,0.00
5:00,122.83,6.2,715918,2737,252,0.00
5:00,123.36,6.73,764232,1571,252,0.00
5:00,124.43,7.8,763985,3940,336,0.00
5:00,124.90,8.27,759531,3565,336,0.00
5:00,125.04,8.41,759542,4391,336,0.00
5:00,125.49,8.86,759552,5351,336,96.43
5:00,126.13,9.5,715930,5767,336,92.86
5:00,126.50,9.87,716921,5386,336,100.00
5:00,126.96,10.33,715933,5375,336,100.00
5:00,127.35,10.72,716923,4208,336,0.00
5:00,127.93,11.3,763975,4947,336,50.00
5:00,128.17,11.54,716925,4864,336,0.00
5:00,128.81,12.18,715938,5712,336,100.00
5:00,129.26,12.63,716929,5422,336,100.00
5:00,129.66,13.023,764435,6017,336,100.00
5:00,129.98,13.35,715944,5187,336,100.00
5:00,130.30,13.67,718086,4715,336,92.86
5:00,130.98,14.35,716933,5537,420,0.00
5:00,131.43,14.8,759566,2458,420,0.00
5:00,131.77,15.14,759576,2458,420,0.00
5:00,132.40,15.77,716937,1571,420,0.00
5:00,132.76,16.13,763700,2084,168,0.00
5:00,135.34,18.71,716942,4956,420,80.00
5:00,136.63,20,763237,3924,336,82.14
5:00,137.73,21.1,716951,3681,336,0.00
5:00,138.10,21.47,718371,5338,420,100.00
5:00,138.43,21.8,716953,5186,420,99.76
5:00,139.03,22.4,763674,3705,336,0.00
5:00,139.39,22.76,763669,4260,336,96.43
5:00,139.83,23.2,716956,4974,420,97.14
5:00,140.49,23.86,759591,4440,336,78.57
5:00,140.99,24.36,775734,4014,336,82.14
5:00,141.17,24.54,759602,4208,336,100.00
5:00,142.53,25.9,761599,4499,420,57.14
5:00,143.51,26.88,761604,3074,336,0.00
5:00,143.83,27.2,718384,3564,420,0.00
5:00,144.40,27.77,716963,1570,336,0.00
5:00,144.55,27.92,716968,2457,336,0.00
5:00,145.03,28.4,716971,3565,336,0.00
5:00,145.08,28.45,716973,3565,336,0.00
5:00,145.90,29.27,716974,1570,336,0.00
5:00,146.60,29.97,716978,1570,336,0.00
5:00,147.32,30.69,716981,1570,336,0.00
5:00,148.04,31.41,716985,2091,336,0.00
5:00,149.04,32.41,716988,2698,336,100.00
5:00,150.35,33.72,716990,2378,336,100.00
5:00,150.87,34.24,716994,2788,336,50.00
5:00,151.37,34.74,761644,2285,336,0.00
5:00,151.70,35.07,716997,2525,336,100.00
5:00,152.47,35.84,717000,2628,336,100.00
5:00,153.38,36.75,775462,2469,336,0.00
5:00,153.55,36.92,764156,2809,336,0.00
5:00,154.00,37.37,718389,3546,504,100.00
5:00,154.18,37.55,718092,3861,504,42.86
5:00,154.47,37.84,768682,3798,504,40.48
5:00,154.97,38.34,768664,2449,336,32.14
5:00,155.18,38.55,768655,2817,336,96.43
5:00,155.94,39.31,759617,2097,336,100.00
5:00,156.14,39.51,718394,1886,336,71.43
5:00,156.80,40.17,759834,2267,252,100.00
5:00,157.07,40.44,759626,1937,252,66.67
5:00,159.38,42.75,759636,3672,420,100.00
5:00,160.02,R43.61,774092,3439,420,0.00
5:00,160.73,R44.32,718404,2960,336,100.00
5:00,161.41,R45,775535,4036,420,68.57
5:00,162.01,R45.6,763641,1873,168,0.00
5:00,162.11,R45.7,775520,3577,336,50.00
5:00,163.18,R46.77,716007,4383,420,0.00
5:00,165.61,R49.2,759648,2457,336,0.00
5:00,165.91,R49.5,768138,3291,336,0.00
5:00,167.81,R51.4,769091,3291,336,0.00
5:00,168.87,R52.46,759654,1570,336,0.00
5:00,170.05,R53.64,759666,1570,336,0.00
5:00,170.61,R54.2,716017,1570,336,0.00
5:00,171.11,R54.7,769029,4112,420,0.00
5:00,171.41,R55,769042,3291,336,0.00
5:00,171.71,R55.3,769054,3291,336,0.00
5:00,173.17,R56.76,759672,1570,336,0.00
5:00,176.01,R59.6,759677,1183,336,0.00
5:00,182.44,R66.1,716023,1557,336,71.43
5:00,194.62,R78.1,759685,1342,336,100.00
6:00,116.83,.2,762347,2632,336,0.00
6:00,117.34,.71,716896,3981,336,0.00
6:00,117.74,1.11,716899,3980,252,0.00
6:00,118.19,1.56,716900,3980,252,0.00
6:00,118.66,2.03,762353,3981,336,0.00
6:00,119.43,2.8,718358,3980,252,0.00
6:00,119.91,3.28,769625,4076,252,0.00
6:00,120.35,3.72,718081,3776,252,0.00
6:00,121.21,4.58,759518,3776,252,0.00
6:00,122.83,6.2,715918,3776,252,0.00
6:00,123.36,6.73,764232,2632,252,0.00
6:00,124.43,7.8,763985,4446,336,0.00
6:00,124.90,8.27,759531,5358,336,0.00
6:00,125.04,8.41,759542,4284,336,0.00
6:00,125.49,8.86,759552,5162,336,95.83
6:00,126.13,9.5,715930,5738,336,92.86
6:00,126.50,9.87,716921,5383,336,100.00
6:00,126.96,10.33,715933,5363,336,100.00
6:00,127.35,10.72,716923,4269,336,0.00
6:00,127.93,11.3,763975,5038,336,50.00
6:00,128.17,11.54,716925,4869,336,0.00
6:00,128.81,12.18,715938,5682,336,100.00
6:00,129.26,12.63,716929,5491,336,100.00
6:00,129.66,13.023,764435,6203,336,100.00
6:00,129.98,13.35,715944,4756,336,100.00
6:00,130.30,13.67,718086,4139,336,92.86
6:00,130.98,14.35,716933,5047,420,0.00
6:00,131.43,14.8,759566,3978,420,0.00
6:00,131.77,15.14,759576,3978,420,0.00
6:00,132.40,15.77,716937,2630,420,0.00
6:00,132.76,16.13,763700,2338,168,0.00
6:00,135.34,18.71,716942,5718,420,80.00
6:00,136.63,20,763237,4392,336,82.14
6:00,137.73,21.1,716951,4672,336,0.00
6:00,138.10,21.47,718371,6958,420,100.00
6:00,138.43,21.8,716953,6684,420,100.00
6:00,139.03,22.4,763674,5093,336,0.00
6:00,139.39,22.76,763669,5439,336,96.43
6:00,139.83,23.2,716956,6446,420,97.14
6:00,140.49,23.86,759591,5775,336,78.57
6:00,140.99,24.36,775734,5126,336,82.14
6:00,141.17,24.54,759602,5290,336,100.00
6:00,142.53,25.9,761599,5843,420,57.14
6:00,143.51,26.88,761604,4274,336,0.00
6:00,143.83,27.2,718384,5357,420,0.00
